dim,total,iter,pi_est,count
5,1000000,4,3.13979351,164258
5,1000000,5,3.14035159,164331
5,1000000,6,3.14362829,164760
5,1000000,7,3.14004581,164291
5,1000000,8,3.14034395,164330
5,1000000,9,3.13977057,164255
5,1000000,10,3.13970175,164246
5,1000000,11,3.14388776,164794
5,1000000,12,3.14049682,164350
5,1000000,13,3.13882989,164132
5,1000000,14,3.13514723,163651
5,1000000,15,3.14101651,164418
5,1000000,16,3.14449053,164873
5,1000000,17,3.14035923,164332
5,1000000,18,3.14461259,164889
5,1000000,19,3.14044332,164343
5,1000000,20,3.13621977,163791
5,1000000,21,3.13940352,164207
5,1000000,22,3.14399459,164808
5,1000000,23,3.14370461,164770
5,1000000,24,3.14140619,164469
5,1000000,25,3.14180344,164521
5,1000000,26,3.14147495,164478
5,1000000,27,3.14182636,164524
5,1000000,28,3.13819488,164049
5,1000000,29,3.14525328,164973
5,1000000,30,3.14262062,164628
5,1000000,31,3.13224093,163272
5,1000000,32,3.13926587,164189
5,1000000,33,3.14149787,164481
5,1000000,34,3.13982409,164262
5,1000000,35,3.13938058,164204
5,1000000,36,3.14526853,164975
5,1000000,37,3.13886049,164136
5,1000000,38,3.14147495,164478
5,1000000,39,3.14223880,164578
5,1000000,40,3.13950294,164220
5,1000000,41,3.14141383,164470
5,1000000,42,3.13837852,164073
5,1000000,43,3.14155135,164488
5,1000000,44,3.14670174,165163
5,1000000,45,3.14471175,164902
5,1000000,46,3.14561930,165021
5,1000000,47,3.14083310,164394
5,1000000,48,3.14462784,164891
5,1000000,49,3.14167358,164504
5,1000000,50,3.14310925,164692
5,1000000,51,3.14323138,164708
5,1000000,52,3.14162010,164497
5,1000000,53,3.14252135,164615
5,1000000,54,3.14081018,164391
5,1000000,55,3.14268170,164636
5,1000000,56,3.14181872,164523
5,1000000,57,3.13999229,164284
5,1000000,58,3.13788113,164008
5,1000000,59,3.14089424,164402
5,1000000,60,3.14283441,164656
5,1000000,61,3.14359013,164755
5,1000000,62,3.14127631,164452
5,1000000,63,3.14091717,164405
5,1000000,64,3.13837087,164072
5,1000000,65,3.14417772,164832
5,1000000,66,3.14526853,164975
5,1000000,67,3.14097066,164412
5,1000000,68,3.14858324,165410
5,1000000,69,3.14168122,164505
5,1000000,70,3.14103943,164421
5,1000000,71,3.14378092,164780
5,1000000,72,3.14186455,164529
5,1000000,73,3.14283441,164656
5,1000000,74,3.14445238,164868
5,1000000,75,3.14657980,165147
5,1000000,76,3.14012226,164301
5,1000000,77,3.14371987,164772
5,1000000,78,3.14454393,164880
5,1000000,79,3.14342221,164733
5,1000000,80,3.13959470,164232
5,1000000,81,3.13602063,163765
5,1000000,82,3.14406327,164817
5,1000000,83,3.14156663,164490
5,1000000,84,3.14474989,164907
5,1000000,85,3.13812601,164040
5,1000000,86,3.14013755,164303
5,1000000,87,3.14125338,164449
5,1000000,88,3.14453630,164879
5,1000000,89,3.14725798,165236
5,1000000,90,3.14465836,164895
5,1000000,91,3.14367408,164766
5,1000000,92,3.14261298,164627
5,1000000,93,3.14189510,164533
5,1000000,94,3.14641975,165126
5,1000000,95,3.14372750,164773
5,1000000,96,3.13846268,164084
5,1000000,97,3.13846268,164084
5,1000000,98,3.14429217,164847
5,1000000,99,3.14076432,164385
5,1000000,summary,3.14174063,0.00267212
5,5000000,0,3.14217617,822849
5,5000000,1,3.14089118,822008
5,5000000,2,3.14177289,822585
5,5000000,3,3.14369392,823843
5,5000000,4,3.13952129,821112
5,5000000,5,3.14260535,823130
5,5000000,6,3.14061453,821827
5,5000000,7,3.14040510,821690
5,5000000,8,3.14266949,823172
5,5000000,9,3.14081782,821960
5,5000000,10,3.14190427,822671
5,5000000,11,3.14104708,822110
5,5000000,12,3.14154371,822435
5,5000000,13,3.14210896,822805
5,5000000,14,3.14162010,822485
5,5000000,15,3.14230753,822935
5,5000000,16,3.14293824,823348
5,5000000,17,3.14044484,821716
5,5000000,18,3.14106083,822119
5,5000000,19,3.14332909,823604
5,5000000,20,3.14008709,821482
5,5000000,21,3.14334894,823617
5,5000000,22,3.14118003,822197
5,5000000,23,3.13876869,820620
5,5000000,24,3.14364660,823812
5,5000000,25,3.14046013,821726
5,5000000,26,3.14059160,821812
5,5000000,27,3.14150551,822410
5,5000000,28,3.14295198,823357
5,5000000,29,3.14288632,823314
5,5000000,30,3.14295962,823362
5,5000000,31,3.13971857,821241
5,5000000,32,3.14034548,821651
5,5000000,33,3.14149329,822402
5,5000000,34,3.14138022,822328
5,5000000,35,3.14165983,822511
5,5000000,36,3.13866159,820550
5,5000000,37,3.14095538,822050
5,5000000,38,3.14197912,822720
5,5000000,39,3.14064816,821849
5,5000000,40,3.14161246,822480
5,5000000,41,3.14127019,822256
5,5000000,42,3.14355960,823755
5,5000000,43,3.14266185,823167
5,5000000,44,3.14219298,822860
5,5000000,45,3.14075668,821920
5,5000000,46,3.14301916,823401
5,5000000,47,3.14275042,823225
5,5000000,48,3.14149940,822406
5,5000000,49,3.14199440,822730
5,5000000,50,3.14195315,822703
5,5000000,51,3.14240070,822996
5,5000000,52,3.14188899,822661
5,5000000,53,3.14116475,822187
5,5000000,54,3.14161858,822484
5,5000000,55,3.14136799,822320
5,5000000,56,3.13938823,821025
5,5000000,57,3.14285120,823291
5,5000000,58,3.14105013,822112
5,5000000,59,3.14037605,821671
5,5000000,60,3.14111585,822155
5,5000000,61,3.14067108,821864
5,5000000,62,3.14230906,822936
5,5000000,63,3.14105472,822115
5,5000000,64,3.14351380,823725
5,5000000,65,3.14140466,822344
5,5000000,66,3.14072764,821901
5,5000000,67,3.14394118,824005
5,5000000,68,3.14290770,823328
5,5000000,69,3.14256259,823102
5,5000000,70,3.14182025,822616
5,5000000,71,3.14269087,823186
5,5000000,72,3.14172705,822555
5,5000000,73,3.14347564,823700
5,5000000,74,3.14071388,821892
5,5000000,75,3.14099358,822075
5,5000000,76,3.13920162,820903
5,5000000,77,3.13968952,821222
5,5000000,78,3.14074292,821911
5,5000000,79,3.14244194,823023
5,5000000,80,3.14179122,822597
5,5000000,81,3.14111585,822155
5,5000000,82,3.13972775,821247
5,5000000,83,3.13944635,821063
5,5000000,84,3.14226782,822909
5,5000000,85,3.14289854,823322
5,5000000,86,3.14117392,822193
5,5000000,87,3.14218687,822856
5,5000000,88,3.14011156,821498
5,5000000,89,3.14231211,822938
5,5000000,90,3.14525023,824863
5,5000000,91,3.14246790,823040
5,5000000,92,3.14341458,823660
5,5000000,93,3.14402054,824057
5,5000000,94,3.14094926,822046
5,5000000,95,3.14441576,824316
5,5000000,96,3.14116933,822190
5,5000000,97,3.14159107,822466
5,5000000,98,3.14100887,822085
5,5000000,99,3.14096149,822054
5,5000000,summary,3.14166064,0.00126157
5,10000000,0,3.14077884,1643869
5,10000000,1,3.14183476,1645251
5,10000000,2,3.14008098,1642956
5,10000000,3,3.14120295,1644424
5,10000000,4,3.14151621,1644834
5,10000000,5,3.14171559,1645095
5,10000000,6,3.14103791,1644208
5,10000000,7,3.14215173,1645666
5,10000000,8,3.14145509,1644754
5,10000000,9,3.14149711,1644809
5,10000000,10,3.14261069,1646267
5,10000000,11,3.14219756,1645726
5,10000000,12,3.14158496,1644924
5,10000000,13,3.14148488,1644793
5,10000000,14,3.14071923,1643791
5,10000000,15,3.14162316,1644974
5,10000000,16,3.14109140,1644278
5,10000000,17,3.14322604,1647073
5,10000000,18,3.14273439,1646429
5,10000000,19,3.14126408,1644504
5,10000000,20,3.14171941,1645100
5,10000000,21,3.14084533,1643956
5,10000000,22,3.14154906,1644877
5,10000000,23,3.14084992,1643962
5,10000000,24,3.14154065,1644866
5,10000000,25,3.14214944,1645663
5,10000000,26,3.14094773,1644090
5,10000000,27,3.14183476,1645251
5,10000000,28,3.14195315,1645406
5,10000000,29,3.14186990,1645297
5,10000000,30,3.14131222,1644567
5,10000000,31,3.14182559,1645239
5,10000000,32,3.14173240,1645117
5,10000000,33,3.14193559,1645383
5,10000000,34,3.14185767,1645281
5,10000000,35,3.14236252,1645942
5,10000000,36,3.14191573,1645357
5,10000000,37,3.14186684,1645293
5,10000000,38,3.14228920,1645846
5,10000000,39,3.14186378,1645289
5,10000000,40,3.14153836,1644863
5,10000000,41,3.14072764,1643802
5,10000000,42,3.14195239,1645405
5,10000000,43,3.14137792,1644653
5,10000000,44,3.14048153,1643480
5,10000000,45,3.14076891,1643856
5,10000000,46,3.14146731,1644770
5,10000000,47,3.14160024,1644944
5,10000000,48,3.14180802,1645216
5,10000000,49,3.14162392,1644975
5,10000000,50,3.14220061,1645730
5,10000000,51,3.14163156,1644985
5,10000000,52,3.14146731,1644770
5,10000000,53,3.14166976,1645035
5,10000000,54,3.14233044,1645900
5,10000000,55,3.14231440,1645879
5,10000000,56,3.14128929,1644537
5,10000000,57,3.14149482,1644806
5,10000000,58,3.14317871,1647011
5,10000000,59,3.14231364,1645878
5,10000000,60,3.14230753,1645870
5,10000000,61,3.14269926,1646383
5,10000000,62,3.14104631,1644219
5,10000000,63,3.14137640,1644651
5,10000000,64,3.14072688,1643801
5,10000000,65,3.14030114,1643244
5,10000000,66,3.14032636,1643277
5,10000000,67,3.14205168,1645535
5,10000000,68,3.14268858,1646369
5,10000000,69,3.14161246,1644960
5,10000000,70,3.14167129,1645037
5,10000000,71,3.14151315,1644830
5,10000000,72,3.14331459,1647189
5,10000000,73,3.14130076,1644552
5,10000000,74,3.14248623,1646104
5,10000000,75,3.14123734,1644469
5,10000000,76,3.14084839,1643960
5,10000000,77,3.14282754,1646551
5,10000000,78,3.14185004,1645271
5,10000000,79,3.14171101,1645089
5,10000000,80,3.14259313,1646244
5,10000000,81,3.14257099,1646215
5,10000000,82,3.14126102,1644500
5,10000000,83,3.14122664,1644455
5,10000000,84,3.14097448,1644125
5,10000000,85,3.14100046,1644159
5,10000000,86,3.14164608,1645004
5,10000000,87,3.14185233,1645274
5,10000000,88,3.14178511,1645186
5,10000000,89,3.14118385,1644399
5,10000000,90,3.14165066,1645010
5,10000000,91,3.14063516,1643681
5,10000000,92,3.14007333,1642946
5,10000000,93,3.14260000,1646253
5,10000000,94,3.14116322,1644372
5,10000000,95,3.14191496,1645356
5,10000000,96,3.14113801,1644339
5,10000000,97,3.14159184,1644933
5,10000000,98,3.14216930,1645689
5,10000000,99,3.14244423,1646049
5,10000000,summary,3.14164637,0.00066336
5,50000000,0,3.14152675,8224239
5,50000000,1,3.14195911,8227069
5,50000000,2,3.14187616,8226526
5,50000000,3,3.14167480,8225208
5,50000000,4,3.14168229,8225257
5,50000000,5,3.14150475,8224095
5,50000000,6,3.14163370,8224939
5,50000000,7,3.14118859,8222026
5,50000000,8,3.14072902,8219019
5,50000000,9,3.14148152,8223943
5,50000000,10,3.14130305,8222775
5,50000000,11,3.14165402,8225072
5,50000000,12,3.14155013,8224392
5,50000000,13,3.14149451,8224028
5,50000000,14,3.14141949,8223537
5,50000000,15,3.14172125,8225512
5,50000000,16,3.14158282,8224606
5,50000000,17,3.14166502,8225144
5,50000000,18,3.14167984,8225241
5,50000000,19,3.14180222,8226042
5,50000000,20,3.14203961,8227596
5,50000000,21,3.14156724,8224504
5,50000000,22,3.14184041,8226292
5,50000000,23,3.14197805,8227193
5,50000000,24,3.14141582,8223513
5,50000000,25,3.14184133,8226298
5,50000000,26,3.14140864,8223466
5,50000000,27,3.14155440,8224420
5,50000000,28,3.14167984,8225241
5,50000000,29,3.14141979,8223539
5,50000000,30,3.14153149,8224270
5,50000000,31,3.14135516,8223116
5,50000000,32,3.14126057,8222497
5,50000000,33,3.14156923,8224517
5,50000000,34,3.14122893,8222290
5,50000000,35,3.14132551,8222922
5,50000000,36,3.14197347,8227163
5,50000000,37,3.14178801,8225949
5,50000000,38,3.14166533,8225146
5,50000000,39,3.14194383,8226969
5,50000000,40,3.14178511,8225930
5,50000000,41,3.14196324,8227096
5,50000000,42,3.14192321,8226834
5,50000000,43,3.14157900,8224581
5,50000000,44,3.14182101,8226165
5,50000000,45,3.14201181,8227414
5,50000000,46,3.14162515,8224883
5,50000000,47,3.14148504,8223966
5,50000000,48,3.14104738,8221102
5,50000000,49,3.14168443,8225271
5,50000000,50,3.14126485,8222525
5,50000000,51,3.14119623,8222076
5,50000000,52,3.14173790,8225621
5,50000000,53,3.14134018,8223018
5,50000000,54,3.14132368,8222910
5,50000000,55,3.14121105,8222173
5,50000000,56,3.14182681,8226203
5,50000000,57,3.14156525,8224491
5,50000000,58,3.14176769,8225816
5,50000000,59,3.14179214,8225976
5,50000000,60,3.14163034,8224917
5,50000000,61,3.14157595,8224561
5,50000000,62,3.14181093,8226099
5,50000000,63,3.14166884,8225169
5,50000000,64,3.14159994,8224718
5,50000000,65,3.14181413,8226120
5,50000000,66,3.14211385,8228082
5,50000000,67,3.14159276,8224671
5,50000000,68,3.14184469,8226320
5,50000000,69,3.14158985,8224652
5,50000000,70,3.14124742,8222411
5,50000000,71,3.14148993,8223998
5,50000000,72,3.14125201,8222441
5,50000000,73,3.14181138,8226102
5,50000000,74,3.14143033,8223608
5,50000000,75,3.14134507,8223050
5,50000000,76,3.14153363,8224284
5,50000000,77,3.14118737,8222018
5,50000000,78,3.14125644,8222470
5,50000000,79,3.14184347,8226312
5,50000000,80,3.14206482,8227761
5,50000000,81,3.14135072,8223087
5,50000000,82,3.14193696,8226924
5,50000000,83,3.14141872,8223532
5,50000000,84,3.14149298,8224018
5,50000000,85,3.14198737,8227254
5,50000000,86,3.14141139,8223484
5,50000000,87,3.14158206,8224601
5,50000000,88,3.14176311,8225786
5,50000000,89,3.14174875,8225692
5,50000000,90,3.14189419,8226644
5,50000000,91,3.14122145,8222241
5,50000000,92,3.14142865,8223597
5,50000000,93,3.14142789,8223592
5,50000000,94,3.14104264,8221071
5,50000000,95,3.14125155,8222438
5,50000000,96,3.14150612,8224104
5,50000000,97,3.14136341,8223170
5,50000000,98,3.14158863,8224644
5,50000000,99,3.14163813,8224968
5,50000000,summary,3.14158225,0.00025987
5,100000000,0,3.14145914,16447593
5,100000000,1,3.14168985,16450613
5,100000000,2,3.14157350,16449090
5,100000000,3,3.14174829,16451378
5,100000000,4,3.14178488,16451857
5,100000000,5,3.14170100,16450759
5,100000000,6,3.14196453,16454209
5,100000000,7,3.14166151,16450242
5,100000000,8,3.14163301,16449869
5,100000000,9,3.14210125,16455999
5,100000000,10,3.14171582,16450953
5,100000000,11,3.14172132,16451025
5,100000000,12,3.14160941,16449560
5,100000000,13,3.14137838,16446536
5,100000000,14,3.14163867,16449943
5,100000000,15,3.14142277,16447117
5,100000000,16,3.14155991,16448912
5,100000000,17,3.14136134,16446313
5,100000000,18,3.14124315,16444766
5,100000000,19,3.14147404,16447788
5,100000000,20,3.14164081,16449971
5,100000000,21,3.14139932,16446810
5,100000000,22,3.14171032,16450881
5,100000000,23,3.14183231,16452478
5,100000000,24,3.14133254,16445936
5,100000000,25,3.14190236,16453395
5,100000000,26,3.14163477,16449892
5,100000000,27,3.14183705,16452540
5,100000000,28,3.14200265,16454708
5,100000000,29,3.14167954,16450478
5,100000000,30,3.14172392,16451059
5,100000000,31,3.14174730,16451365
5,100000000,32,3.14155525,16448851
5,100000000,33,3.14174554,16451342
5,100000000,34,3.14143278,16447248
5,100000000,35,3.14154547,16448723
5,100000000,36,3.14136234,16446326
5,100000000,37,3.14108513,16442698
5,100000000,38,3.14151567,16448333
5,100000000,39,3.14157671,16449132
5,100000000,40,3.14136761,16446395
5,100000000,41,3.14163340,16449874
5,100000000,42,3.14165670,16450179
5,100000000,43,3.14139741,16446785
5,100000000,44,3.14174523,16451338
5,100000000,45,3.14161361,16449615
5,100000000,46,3.14174668,16451357
5,100000000,47,3.14182911,16452436
5,100000000,48,3.14158053,16449182
5,100000000,49,3.14191076,16453505
5,100000000,50,3.14161140,16449586
5,100000000,51,3.14152675,16448478
5,100000000,52,3.14202480,16454998
5,100000000,53,3.14146494,16447669
5,100000000,54,3.14162950,16449823
5,100000000,55,3.14159001,16449306
5,100000000,56,3.14119638,16444154
5,100000000,57,3.14151453,16448318
5,100000000,58,3.14139641,16446772
5,100000000,59,3.14158473,16449237
5,100000000,60,3.14139741,16446785
5,100000000,61,3.14125453,16444915
5,100000000,62,3.14148611,16447946
5,100000000,63,3.14149367,16448045
5,100000000,64,3.14136753,16446394
5,100000000,65,3.14171987,16451006
5,100000000,66,3.14176341,16451576
5,100000000,67,3.14150788,16448231
5,100000000,68,3.14190984,16453493
5,100000000,69,3.14173530,16451208
5,100000000,70,3.14178671,16451881
5,100000000,71,3.14203748,16455164
5,100000000,72,3.14170299,16450785
5,100000000,73,3.14177021,16451665
5,100000000,74,3.14171307,16450917
5,100000000,75,3.14153630,16448603
5,100000000,76,3.14179382,16451974
5,100000000,77,3.14134110,16446048
5,100000000,78,3.14157396,16449096
5,100000000,79,3.14136073,16446305
5,100000000,80,3.14102255,16441879
5,100000000,81,3.14156777,16449015
5,100000000,82,3.14139878,16446803
5,100000000,83,3.14130893,16445627
5,100000000,84,3.14159535,16449376
5,100000000,85,3.14163821,16449937
5,100000000,86,3.14134767,16446134
5,100000000,87,3.14187371,16453020
5,100000000,88,3.14171101,16450890
5,100000000,89,3.14173018,16451141
5,100000000,90,3.14193727,16453852
5,100000000,91,3.14173729,16451234
5,100000000,92,3.14181161,16452207
5,100000000,93,3.14169726,16450710
5,100000000,94,3.14160475,16449499
5,100000000,95,3.14193910,16453876
5,100000000,96,3.14157412,16449098
5,100000000,97,3.14163240,16449861
5,100000000,98,3.14147992,16447865
5,100000000,99,3.14114802,16443521
5,100000000,summary,3.14160732,0.00021014
5,500000000,0,3.14159703,82246990
5,500000000,1,3.14152657,82242378
5,500000000,2,3.14164259,82249972
5,500000000,3,3.14151274,82241473
5,500000000,4,3.14152942,82242565
5,500000000,5,3.14170473,82254039
5,500000000,6,3.14150514,82240976
5,500000000,7,3.14164536,82250153
5,500000000,8,3.14156715,82245034
5,500000000,9,3.14155526,82244256
5,500000000,10,3.14169248,82253237
5,500000000,11,3.14159900,82247119
5,500000000,12,3.14160379,82247432
5,500000000,13,3.14161097,82247902
5,500000000,14,3.14160626,82247594
5,500000000,15,3.14165589,82250842
5,500000000,16,3.14163002,82249149
5,500000000,17,3.14160267,82247359
5,500000000,18,3.14155647,82244335
5,500000000,19,3.14160136,82247273
5,500000000,20,3.14155144,82244006
5,500000000,21,3.14163537,82249499
5,500000000,22,3.14152235,82242102
5,500000000,23,3.14149789,82240501
5,500000000,24,3.14168916,82253020
5,500000000,25,3.14148103,82239398
5,500000000,26,3.14161848,82248394
5,500000000,27,3.14157343,82245445
5,500000000,28,3.14155143,82244005
5,500000000,29,3.14168664,82252855
5,500000000,30,3.14155686,82244361
5,500000000,31,3.14164137,82249892
5,500000000,32,3.14164151,82249901
5,500000000,33,3.14157621,82245627
5,500000000,34,3.14168543,82252776
5,500000000,35,3.14161862,82248403
5,500000000,36,3.14162376,82248739
5,500000000,37,3.14160062,82247225
5,500000000,38,3.14163132,82249234
5,500000000,39,3.14155586,82244295
5,500000000,40,3.14161353,82248070
5,500000000,41,3.14153489,82242923
5,500000000,42,3.14150116,82240715
5,500000000,43,3.14164997,82250455
5,500000000,44,3.14153228,82242752
5,500000000,45,3.14163984,82249792
5,500000000,46,3.14150079,82240691
5,500000000,47,3.14152423,82242225
5,500000000,48,3.14171226,82254532
5,500000000,49,3.14152293,82242140
5,500000000,50,3.14165621,82250863
5,500000000,51,3.14161665,82248274
5,500000000,52,3.14154288,82243446
5,500000000,53,3.14166800,82251635
5,500000000,54,3.14165165,82250565
5,500000000,55,3.14160414,82247455
5,500000000,56,3.14159441,82246818
5,500000000,57,3.14162567,82248864
5,500000000,58,3.14165025,82250473
5,500000000,59,3.14165236,82250611
5,500000000,60,3.14158319,82246084
5,500000000,61,3.14156110,82244638
5,500000000,62,3.14158258,82246044
5,500000000,63,3.14152385,82242200
5,500000000,64,3.14165746,82250945
5,500000000,65,3.14155130,82243997
5,500000000,66,3.14146716,82238490
5,500000000,67,3.14170032,82253750
5,500000000,68,3.14150860,82241202
5,500000000,69,3.14159208,82246666
5,500000000,70,3.14158912,82246472
5,500000000,71,3.14156971,82245202
5,500000000,72,3.14166154,82251212
5,500000000,73,3.14160533,82247533
5,500000000,74,3.14159988,82247176
5,500000000,75,3.14161757,82248334
5,500000000,76,3.14158970,82246510
5,500000000,77,3.14167141,82251858
5,500000000,78,3.14161709,82248303
5,500000000,79,3.14160117,82247261
5,500000000,80,3.14160568,82247556
5,500000000,81,3.14163578,82249526
5,500000000,82,3.14160130,82247269
5,500000000,83,3.14161641,82248258
5,500000000,84,3.14153728,82243079
5,500000000,85,3.14148912,82239927
5,500000000,86,3.14165532,82250805
5,500000000,87,3.14152594,82242337
